,total_points,value,goals_scoredALL,assistsALL,total_pointsALL,minutesALL,goals_concededALL,creativityALL,influenceALL,threatALL,bonusALL,bpsALL,ict_indexALL,red_cardsALL,yellow_cardsALL,now_costALL,GW,opponent_strength_overall,opponent_strength_attack,opponent_strength_defence,AV_assists_past5,AV_bonus_past5,AV_bps_past5,AV_creativity_past5,AV_goals_conceded_past5,AV_goals_scored_past5,AV_ict_index_past5,AV_influence_past5,AV_minutes_past5,AV_threat_past5,AV_total_points_past5,AV_value_past5,team_strength_rank,opponent_strength_rank
19646,4,45,7,3,85,1509,25,297.7,391.2,564,11,293,125.3,0,4,45,1,1145,1140,1150,0.4,0.2,14.0,11.28,0.8,0.2,4.16,10.32,51.4,20.0,3.4,45.4,12,10
19647,0,45,7,3,85,1509,25,297.7,391.2,564,11,293,125.3,0,4,45,8,1095,1125,1065,0.4,0.2,13.6,9.02,0.8,0.2,3.54,10.0,46.0,16.4,3.2,45.4,12,15
19648,0,45,7,3,85,1509,25,297.7,391.2,564,11,293,125.3,0,4,45,9,1100,1105,1100,0.2,0.2,9.6,6.66,0.8,0.2,3.12,8.96,31.8,15.6,2.2,45.2,12,14
19649,2,45,7,3,85,1509,25,297.7,391.2,564,11,293,125.3,0,4,45,22,1100,1055,1150,0.2,0.2,9.2,5.72,0.8,0.2,3.0,9.68,31.4,14.6,2.4,45.0,12,10
19650,1,45,7,3,85,1509,25,297.7,391.2,564,11,293,125.3,0,4,45,11,1355,1350,1360,0.2,0.0,2.8,2.8,0.6,0.0,1.32,2.0,20.2,8.4,1.4,45.0,12,1
19651,2,46,7,3,85,1509,25,297.7,391.2,564,11,293,125.3,0,4,45,15,1070,1080,1060,0.0,0.0,2.8,5.68,0.6,0.0,2.12,4.6,29.4,10.8,1.0,45.2,12,16
19652,1,46,7,3,85,1509,25,297.7,391.2,564,11,293,125.3,0,4,45,20,1170,1110,1230,0.0,0.0,3.6,6.0,1.0,0.0,2.76,6.48,35.2,15.0,1.2,45.4,12,5
19653,1,46,7,3,85,1509,25,297.7,391.2,564,11,293,125.3,0,4,45,16,1125,1130,1120,0.0,0.0,4.0,10.2,1.0,0.0,3.3,6.96,46.6,15.8,1.4,45.6,12,7
19726,1,45,0,0,2,11,1,0.3,0.0,0,0,5,0.0,0,0,44,1,1100,1120,1085,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,44.8,20,16
19727,0,44,0,0,2,11,1,0.3,0.0,0,0,5,0.0,0,0,44,23,1285,1220,1350,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,44.6,20,4
19728,0,44,0,0,2,11,1,0.3,0.0,0,0,5,0.0,0,0,44,19,1090,1060,1120,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,44.4,20,18
19729,0,44,0,0,2,11,1,0.3,0.0,0,0,5,0.0,0,0,44,20,1355,1350,1360,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,44.4,20,1
19730,0,45,0,0,2,11,1,0.3,0.0,0,0,5,0.0,0,0,44,12,1100,1070,1135,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,44.4,20,9
19732,1,45,0,0,2,11,1,0.3,0.0,0,0,5,0.0,0,0,44,2,1065,1050,1080,0.0,0.0,0.4,0.06,0.2,0.0,0.0,0.0,1.6,0.0,0.2,44.4,20,17
19733,0,45,0,0,2,11,1,0.3,0.0,0,0,5,0.0,0,0,44,7,1100,1055,1150,0.0,0.0,0.4,0.06,0.2,0.0,0.0,0.0,1.6,0.0,0.2,44.6,20,10
19734,0,45,0,0,2,11,1,0.3,0.0,0,0,5,0.0,0,0,44,4,1100,1125,1080,0.0,0.0,0.4,0.06,0.2,0.0,0.0,0.0,1.6,0.0,0.2,44.8,20,15
19735,0,45,0,0,2,11,1,0.3,0.0,0,0,5,0.0,0,0,44,13,1100,1130,1075,0.0,0.0,0.4,0.06,0.2,0.0,0.0,0.0,1.6,0.0,0.2,44.8,20,12
19736,0,45,0,0,2,11,1,0.3,0.0,0,0,5,0.0,0,0,44,8,1055,1050,1060,0.0,0.0,0.4,0.06,0.2,0.0,0.0,0.0,1.6,0.0,0.2,45.0,20,11
19798,1,49,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,19,1100,1120,1085,0.0,0.0,-1.0,0.8,0.0,0.0,0.25,0.0,9.5,3.0,0.5,49.0,8,16
19799,0,49,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,9,1365,1370,1360,0.0,0.0,-0.67,0.53,0.0,0.0,0.17,0.0,6.33,2.0,0.33,49.0,8,2
19800,1,49,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,18,1100,1085,1115,0.0,0.0,0.0,0.65,0.25,0.0,0.45,0.0,19.25,5.0,0.5,49.0,8,14
19801,1,49,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,27,1210,1180,1240,0.0,0.0,0.4,0.58,0.2,0.0,0.38,0.04,16.6,4.0,0.6,49.0,11,9
19802,1,49,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,6,1285,1220,1350,0.0,0.0,0.6,0.64,0.2,0.0,0.5,0.04,18.8,5.4,0.8,49.0,8,4
19803,1,49,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,15,1125,1130,1120,0.0,0.0,0.8,0.58,0.2,0.0,0.62,0.08,17.6,6.0,0.8,49.0,8,7
19804,0,49,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,29,1230,1150,1310,0.0,0.0,0.8,0.58,0.2,0.0,0.62,0.08,17.6,6.0,0.8,49.0,11,5
19805,2,49,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,16,1095,1125,1065,0.0,0.0,0.4,2.74,0.2,0.0,0.72,0.08,19.2,4.8,1.0,49.0,8,15
19806,0,49,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,22,1240,1210,1270,0.0,0.0,0.0,2.68,0.2,0.0,0.7,0.04,18.0,4.8,0.8,49.0,8,3
19807,0,49,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,26,1125,1130,1120,0.0,0.0,-0.2,2.62,0.2,0.0,0.58,0.04,15.8,3.4,0.6,49.0,11,7
19808,0,50,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,3,1090,1060,1120,0.0,0.0,0.0,2.36,0.2,0.0,0.36,0.0,13.2,1.6,0.4,49.2,8,18
19809,2,49,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,21,1175,1180,1170,0.0,0.0,0.2,5.72,0.2,0.0,1.26,1.48,26.2,5.8,0.8,49.2,8,11
19810,0,50,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,2,1100,1055,1150,0.0,0.0,0.2,3.36,0.0,0.0,0.9,1.48,13.0,4.2,0.4,49.4,8,10
19811,4,49,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,12,1365,1360,1370,0.2,0.0,2.4,3.36,0.0,0.0,0.94,1.48,13.2,4.6,1.2,49.4,8,1
19812,1,49,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,17,1040,1020,1060,0.2,0.0,2.6,3.9,0.0,0.0,1.32,1.48,16.2,7.8,1.4,49.4,8,20
19813,0,50,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,1,1370,1350,1390,0.2,0.0,2.6,3.9,0.0,0.0,1.32,1.48,16.2,7.8,1.4,49.4,8,3
19814,0,49,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,4,1100,1125,1080,0.2,0.0,2.4,0.54,0.0,0.0,0.42,0.0,3.2,3.6,1.0,49.4,8,17
19815,1,49,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,13,1105,1050,1160,0.2,0.0,3.0,1.1,0.2,0.0,0.52,0.0,7.4,4.0,1.2,49.2,8,6
19816,1,49,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,23,1045,1050,1040,0.0,0.0,1.2,1.2,0.4,0.0,0.48,0.0,10.4,3.6,0.6,49.2,11,19
19817,4,49,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,28,1100,1085,1115,0.2,0.0,4.0,2.76,0.4,0.0,0.74,3.48,9.4,1.2,1.2,49.2,11,14
19818,2,49,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,20,1055,1020,1090,0.2,0.0,4.4,5.52,0.4,0.0,1.62,5.8,21.6,5.0,1.6,49.0,8,18
19819,0,49,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,11,1170,1110,1230,0.2,0.0,4.4,5.52,0.4,0.0,1.62,5.8,21.6,5.0,1.6,49.0,8,5
19820,0,49,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,10,1100,1055,1150,0.2,0.0,3.8,4.96,0.2,0.0,1.52,5.8,17.4,4.6,1.4,49.0,8,13
19821,0,49,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,25,1285,1220,1350,0.2,0.0,3.4,4.86,0.0,0.0,1.52,5.8,14.2,4.6,1.2,49.0,11,4
19822,1,49,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,8,1045,1050,1040,0.0,0.0,0.4,3.34,0.2,0.0,1.28,2.72,21.2,6.8,0.6,49.0,8,19
19823,1,49,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,14,1210,1180,1240,0.0,0.0,0.6,0.64,0.4,0.0,0.4,0.4,10.8,3.0,0.4,49.0,8,9
19824,6,49,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,7,1055,1050,1060,0.0,0.0,5.6,1.22,0.4,0.2,1.68,7.68,23.6,8.0,1.6,49.0,8,11
19825,1,49,1,2,31,495,6,69.8,75.2,150,0,65,28.7,0,0,49,24,1100,1130,1075,0.0,0.0,5.6,1.28,0.4,0.2,1.72,7.68,26.6,8.4,1.8,49.0,11,12
20337,1,45,0,0,1,24,1,0.0,2.0,0,0,2,0.2,0,0,45,12,1100,1055,1145,0.0,0.0,0.4,0.0,0.2,0.0,0.04,0.4,4.8,0.0,0.2,45.0,6,12
20338,0,45,0,0,1,24,1,0.0,2.0,0,0,2,0.2,0,0,45,16,1170,1110,1230,0.0,0.0,0.4,0.0,0.2,0.0,0.04,0.4,4.8,0.0,0.2,45.0,6,5
20339,0,45,0,0,1,24,1,0.0,2.0,0,0,2,0.2,0,0,45,26,1350,1370,1330,0.0,0.0,0.4,0.0,0.2,0.0,0.04,0.4,4.8,0.0,0.2,45.0,6,2
20340,0,45,0,0,1,24,1,0.0,2.0,0,0,2,0.2,0,0,45,25,1100,1130,1075,0.0,0.0,0.4,0.0,0.2,0.0,0.04,0.4,4.8,0.0,0.2,45.0,6,12
20341,0,45,0,0,1,24,1,0.0,2.0,0,0,2,0.2,0,0,45,27,1100,1105,1100,0.0,0.0,0.4,0.0,0.2,0.0,0.04,0.4,4.8,0.0,0.2,45.0,6,14
20961,2,78,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,17,1175,1180,1170,0.0,0.0,-2.0,11.1,0.0,0.0,6.1,3.2,90.0,47.0,2.0,78.0,6,11
20962,2,78,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,18,1055,1020,1090,0.0,0.0,-0.5,12.95,0.5,0.0,7.0,5.0,90.0,52.0,2.0,78.0,6,18
20963,13,78,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,10,1100,1085,1115,0.0,1.0,15.33,10.4,1.0,0.67,9.13,25.67,90.0,55.33,5.67,78.0,6,14
20964,0,78,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,22,1160,1140,1180,0.0,0.75,11.5,7.8,0.75,0.5,6.85,19.25,67.5,41.5,4.25,78.0,6,4
20965,0,79,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,13,1190,1150,1230,0.0,0.6,9.2,6.24,0.6,0.4,5.48,15.4,54.0,33.2,3.4,78.2,6,8
20966,1,80,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,2,1355,1350,1360,0.0,0.6,10.2,6.28,0.6,0.4,4.54,15.36,40.8,23.8,3.2,78.6,6,1
20967,1,78,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,23,1090,1060,1120,0.0,0.6,10.6,7.68,0.8,0.4,3.66,15.04,31.8,14.0,3.0,78.6,6,18
20968,6,79,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,4,1100,1070,1135,0.0,0.2,6.6,6.72,0.8,0.2,2.04,8.28,20.2,5.4,1.6,78.8,6,9
20969,0,78,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,28,1125,1080,1170,0.0,0.2,6.6,6.72,0.8,0.2,2.04,8.28,20.2,5.4,1.6,78.8,6,8
20970,6,78,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,9,1100,1120,1085,0.0,0.2,11.2,7.0,0.8,0.4,3.18,14.12,34.0,10.6,2.8,78.6,6,16
20971,1,78,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,24,1065,1050,1080,0.0,0.2,10.0,4.9,1.2,0.4,3.06,13.52,47.2,12.2,2.8,78.2,6,17
20972,2,78,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,11,1365,1370,1360,0.0,0.2,11.0,0.76,0.8,0.4,2.48,12.96,50.4,11.0,3.0,78.2,6,2
20973,6,78,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,6,1030,1045,1020,0.0,0.0,9.6,1.26,0.4,0.4,4.36,14.96,57.8,27.4,3.0,78.0,6,20
20974,0,78,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,27,1100,1105,1100,0.0,0.0,9.6,1.26,0.4,0.4,4.36,14.96,57.8,27.4,3.0,78.0,6,14
20975,0,78,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,15,1095,1125,1065,0.0,0.0,5.0,0.98,0.4,0.2,3.22,9.12,44.0,22.2,1.8,78.0,6,15
20976,1,78,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,8,1100,1055,1150,0.0,0.0,5.8,0.82,0.2,0.2,3.06,9.12,26.8,20.6,1.8,78.0,6,10
20977,0,78,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,21,1365,1360,1370,0.0,0.0,4.2,0.6,0.2,0.2,2.94,8.64,14.6,20.2,1.4,78.0,6,1
20978,0,78,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,20,1240,1210,1270,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.2,78.0,6,3
20979,1,79,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,19,1100,1125,1080,0.0,0.0,0.8,0.06,0.4,0.0,0.16,0.0,7.8,2.0,0.4,78.2,6,17
20980,5,80,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,1,1285,1220,1350,0.0,0.0,5.0,0.12,0.4,0.2,2.28,8.4,12.2,14.8,1.4,78.6,6,4
20981,0,78,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,26,1350,1370,1330,0.0,0.0,4.8,0.12,0.2,0.2,2.28,8.4,11.4,14.8,1.2,78.6,6,2
20982,4,78,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,16,1170,1110,1230,0.2,0.0,7.2,4.28,0.4,0.2,3.58,13.0,16.6,19.0,2.0,78.6,6,5
20983,0,79,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,12,1100,1055,1145,0.2,0.0,7.2,4.28,0.4,0.2,3.58,13.0,16.6,19.0,2.0,78.8,6,12
20984,5,78,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,5,1100,1055,1150,0.2,0.0,11.2,5.16,0.2,0.4,4.92,19.6,27.6,24.4,2.8,78.6,6,13
20985,0,78,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,7,1050,1050,1050,0.2,0.0,7.0,5.1,0.2,0.2,2.8,11.2,23.2,11.6,1.8,78.2,6,19
20986,0,78,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,25,1100,1130,1075,0.2,0.0,7.0,5.1,0.2,0.2,2.8,11.2,23.2,11.6,1.8,78.2,6,12
20987,0,78,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,14,1220,1210,1230,0.0,0.0,4.6,0.94,0.0,0.2,1.5,6.6,18.0,7.4,1.0,78.2,6,7
20988,1,79,7,1,57,855,14,97.2,291.2,470,4,187,85.1,0,2,78,3,1370,1350,1390,0.0,0.0,4.6,0.94,0.4,0.2,1.56,6.6,21.6,9.0,1.2,78.2,6,3
21047,2,45,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,8,1055,1050,1060,0.0,0.0,7.0,22.3,2.0,0.0,4.4,9.8,78.0,12.0,2.0,45.0,20,11
21048,1,46,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,14,1045,1050,1040,0.0,0.0,5.0,16.95,2.0,0.0,3.0,4.9,61.5,8.0,1.5,45.5,20,19
21049,2,45,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,7,1100,1055,1150,0.0,0.0,5.33,19.57,2.0,0.0,3.23,4.53,67.0,8.0,1.67,45.33,20,10
21050,0,43,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,26,1100,1085,1115,0.0,0.0,4.0,14.68,1.5,0.0,2.43,3.4,50.25,6.0,1.25,44.75,20,14
21051,8,46,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,18,1160,1140,1180,0.0,0.4,8.2,12.02,1.2,0.2,3.06,9.16,58.0,9.2,2.6,45.0,20,4
21052,0,43,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,27,1365,1370,1360,0.0,0.4,6.8,7.56,0.8,0.2,2.18,7.2,42.4,6.8,2.2,44.6,20,2
21053,7,43,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,24,1055,1020,1090,0.0,0.6,11.2,5.5,0.6,0.4,3.0,13.8,49.4,10.6,3.4,44.0,20,18
21054,12,45,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,4,1100,1125,1080,0.2,1.2,16.4,0.7,0.6,0.6,3.36,19.04,48.6,13.8,5.4,44.0,20,15
21055,2,46,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,12,1100,1070,1135,0.2,1.2,18.8,2.92,0.8,0.6,3.84,20.48,66.6,15.0,5.8,44.6,20,9
21056,2,46,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,13,1100,1130,1075,0.2,0.8,15.0,5.4,1.4,0.4,3.14,15.12,66.8,11.0,4.6,44.6,20,12
21057,9,45,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,11,1100,1105,1100,0.2,1.4,20.6,7.92,1.6,0.6,4.56,22.0,84.8,15.8,6.4,45.0,20,14
21058,2,45,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,9,1220,1210,1230,0.2,1.2,16.8,10.06,1.8,0.4,4.58,16.84,86.8,19.0,5.4,45.4,20,7
21059,1,45,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,10,1350,1370,1330,0.0,0.6,10.8,10.02,1.8,0.2,3.5,10.84,78.2,14.2,3.2,45.4,20,2
21060,1,45,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,5,1170,1110,1230,0.0,0.6,8.0,10.66,2.0,0.2,3.52,11.12,78.2,13.4,3.0,45.2,20,5
21061,5,46,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,19,1090,1060,1120,0.2,0.6,10.4,13.4,2.0,0.2,4.44,12.2,77.2,18.8,3.6,45.2,20,18
21062,1,45,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,20,1355,1350,1360,0.2,0.0,5.8,12.94,1.8,0.0,3.28,5.92,63.8,14.0,2.0,45.2,20,1
21063,2,45,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,6,1280,1210,1355,0.2,0.0,5.2,12.94,3.0,0.0,2.5,5.04,63.8,7.0,2.0,45.2,20,6
21064,0,42,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,28,1100,1055,1145,0.2,0.0,4.8,12.82,2.6,0.0,2.48,5.04,57.6,7.0,1.8,44.6,20,12
21065,0,45,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,3,1045,1050,1040,0.2,0.0,5.2,9.96,2.2,0.0,1.98,3.32,39.6,6.6,1.6,44.6,4,19
21066,0,43,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,25,1210,1180,1240,0.0,0.0,1.6,4.46,1.6,0.0,0.64,1.16,22.6,0.8,0.6,44.0,20,9
21067,2,46,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,17,1125,1080,1170,0.0,0.0,2.0,2.56,2.0,0.0,0.94,3.36,36.0,3.4,0.8,44.2,20,8
21068,0,45,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,2,1100,1125,1080,0.0,0.0,1.2,1.02,0.4,0.0,0.62,2.8,19.0,2.6,0.4,44.2,4,15
21069,2,46,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,15,1370,1350,1390,0.0,0.0,1.2,1.24,0.8,0.0,1.14,2.88,37.0,7.4,0.8,45.0,20,3
21070,1,45,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,21,1145,1140,1150,0.0,0.0,2.2,2.14,1.0,0.0,1.42,4.28,41.6,7.8,1.0,45.0,20,10
21071,1,44,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,22,1070,1080,1060,0.0,0.0,2.6,2.14,1.0,0.0,1.42,4.28,42.2,7.8,1.2,45.2,20,16
21072,0,45,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,1,1105,1050,1160,0.0,0.0,1.2,1.98,0.6,0.0,0.86,1.48,24.2,5.2,0.8,45.0,4,6
21073,1,43,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,23,1285,1220,1350,0.0,0.0,2.4,1.46,0.6,0.0,1.16,2.08,28.2,7.8,1.0,44.6,20,4
21074,2,46,4,2,66,1449,36,231.1,231.2,269,9,206,73.2,0,2,42,16,1100,1055,1150,0.0,0.0,4.8,9.7,0.2,0.0,2.22,5.72,28.2,6.6,1.0,44.6,20,13
21193,2,55,8,6,117,2139,49,264.0,444.2,686,15,351,139.4,0,2,51,10,1160,1140,1180,0.0,0.0,0.0,0.1,3.0,0.0,0.0,0.0,75.0,0.0,2.0,55.0,18,4
21194,2,52,8,6,117,2139,49,264.0,444.2,686,15,351,139.4,0,2,51,28,1070,1080,1060,0.0,0.0,1.5,1.3,2.0,0.0,2.05,4.4,82.5,15.0,2.0,53.5,18,16
21195,8,50,8,6,117,2139,49,264.0,444.2,686,15,351,139.4,0,2,51,25,1220,1210,1230,0.0,0.67,12.0,9.13,2.0,0.33,5.03,15.87,85.0,25.33,4.0,52.33,18,7
21196,2,55,8,6,117,2139,49,264.0,444.2,686,15,351,139.4,0,2,51,3,1125,1080,1170,0.0,0.5,10.5,10.12,2.25,0.25,4.47,12.7,86.25,22.0,3.5,53.0,18,8
21197,7,50,8,6,117,2139,49,264.0,444.2,686,15,351,139.4,0,2,51,21,1045,1050,1040,0.0,0.8,13.2,8.18,1.8,0.4,4.66,16.8,72.2,21.6,4.2,52.4,18,19
21198,1,52,8,6,117,2139,49,264.0,444.2,686,15,351,139.4,0,2,51,16,1365,1360,1370,0.0,0.8,13.6,8.16,1.2,0.4,4.66,16.8,60.8,21.6,4.0,51.8,18,1
21199,5,50,8,6,117,2139,49,264.0,444.2,686,15,351,139.4,0,2,51,22,1210,1180,1240,0.2,0.8,15.8,9.9,1.0,0.4,5.46,18.76,59.2,25.8,4.6,51.4,18,9
21200,2,55,8,6,117,2139,49,264.0,444.2,686,15,351,139.4,0,2,51,5,1055,1050,1060,0.2,0.4,9.2,5.36,0.8,0.2,3.38,11.0,55.8,17.8,3.4,52.4,18,11
21201,2,50,8,6,117,2139,49,264.0,444.2,686,15,351,139.4,0,2,51,25,1240,1210,1270,0.2,0.4,9.4,5.16,1.0,0.2,3.24,11.64,55.8,15.8,3.4,51.4,18,3
21202,11,50,8,6,117,2139,49,264.0,444.2,686,15,351,139.4,0,2,51,23,1105,1050,1160,0.4,0.4,13.6,9.36,1.8,0.2,4.54,16.92,68.2,19.4,4.2,51.4,18,6
21203,2,54,8,6,117,2139,49,264.0,444.2,686,15,351,139.4,0,2,51,11,1370,1350,1390,0.4,0.4,13.6,11.52,1.8,0.2,5.26,17.6,79.4,23.8,4.4,51.8,18,3
21204,1,51,8,6,117,2139,49,264.0,444.2,686,15,351,139.4,0,2,51,18,1280,1210,1355,0.2,0.4,10.6,9.38,1.8,0.2,3.66,13.92,65.0,13.6,3.6,52.0,18,6
21205,2,53,8,6,117,2139,49,264.0,444.2,686,15,351,139.4,0,2,51,14,1100,1110,1090,0.2,0.4,12.0,9.04,2.0,0.2,3.78,16.24,62.4,12.4,3.6,51.6,18,13
21206,7,51,8,6,117,2139,49,264.0,444.2,686,15,351,139.4,0,2,51,19,1030,1045,1020,0.6,0.4,14.4,6.98,1.2,0.2,3.48,15.0,48.2,12.8,4.6,51.8,18,20
21207,2,56,8,6,117,2139,49,264.0,444.2,686,15,351,139.4,0,2,51,9,1065,1050,1080,0.4,0.0,6.2,3.18,0.8,0.0,1.36,3.08,48.8,7.4,2.8,53.0,18,17
21208,8,55,8,6,117,2139,49,264.0,444.2,686,15,351,139.4,0,2,51,1,1100,1070,1135,0.4,0.4,11.4,1.02,1.6,0.2,0.64,2.4,52.0,3.0,4.0,53.2,18,9
21209,2,54,8,6,117,2139,49,264.0,444.2,686,15,351,139.4,0,2,51,12,1125,1130,1120,0.4,0.4,12.2,3.24,1.8,0.2,1.66,4.08,68.0,9.4,4.2,53.8,18,7
21210,2,52,8,6,117,2139,49,264.0,444.2,686,15,351,139.4,0,2,51,28,1100,1055,1145,0.4,0.4,11.4,5.6,2.2,0.2,2.38,2.72,74.0,15.6,4.2,53.6,18,12
21211,5,53,8,6,117,2139,49,264.0,444.2,686,15,351,139.4,0,2,51,13,1100,1120,1085,0.2,0.4,10.2,7.56,2.2,0.2,2.84,5.44,84.8,15.6,3.8,54.0,18,16
21212,8,51,8,6,117,2139,49,264.0,444.2,686,15,351,139.4,0,2,51,27,1285,1220,1350,0.2,0.8,15.6,13.54,2.4,0.4,5.08,13.68,86.6,23.6,5.0,53.0,18,4
21213,1,53,8,6,117,2139,49,264.0,444.2,686,15,351,139.4,0,2,51,15,1365,1370,1360,0.2,0.4,11.0,13.58,1.8,0.2,5.22,14.96,74.4,23.6,3.6,52.6,18,2
21214,2,56,8,6,117,2139,49,264.0,444.2,686,15,351,139.4,0,2,51,7,1050,1050,1050,0.2,0.4,11.2,15.78,2.0,0.2,5.38,14.12,74.4,23.8,3.6,53.0,18,19
21215,1,56,8,6,117,2139,49,264.0,444.2,686,15,351,139.4,0,2,51,8,1230,1150,1310,0.2,0.4,10.8,16.12,1.4,0.2,5.42,13.8,74.4,24.2,3.4,53.8,18,5
21216,5,50,8,6,117,2139,49,264.0,444.2,686,15,351,139.4,0,2,51,24,1040,1020,1060,0.0,0.4,13.0,14.48,2.0,0.4,6.2,18.04,77.0,29.4,3.4,53.2,18,20
