,total_points,goals_scoredALL,assistsALL,total_pointsALL,minutesALL,goals_concededALL,creativityALL,influenceALL,threatALL,bonusALL,bpsALL,ict_indexALL,red_cardsALL,yellow_cardsALL,now_costALL,GW,opponent_strength_overall,opponent_strength_attack,opponent_strength_defence,AV_assists_past5,AV_bonus_past5,AV_bps_past5,AV_creativity_past5,AV_goals_conceded_past5,AV_goals_scored_past5,AV_ict_index_past5,AV_influence_past5,AV_minutes_past5,AV_threat_past5,AV_total_points_past5,AV_value_past5,team_strength_rank,opponent_strength_rank
4296,2,6,5,124,2482,23,508.9,742.4,288,13,579,154.1,0,3,55,22,1065,1050,1080,0.0,0.0,19.4,19.3,0.8,0.2,5.44,25.12,84.6,10.0,3.4,54.0,2,17
4297,2,6,5,124,2482,23,508.9,742.4,288,13,579,154.1,0,3,55,1,1100,1125,1080,0.0,0.0,20.8,17.36,0.8,0.2,6.06,27.64,84.6,15.6,3.4,54.2,2,17
4298,17,6,5,124,2482,23,508.9,742.4,288,13,579,154.1,0,3,55,24,1100,1055,1150,0.4,0.6,28.8,25.52,0.4,0.4,8.18,39.6,79.8,16.8,6.4,54.2,2,10
4299,9,6,5,124,2482,23,508.9,742.4,288,13,579,154.1,0,3,55,9,1125,1080,1170,0.4,1.0,27.6,22.16,0.8,0.4,7.12,39.32,83.2,9.8,6.6,54.2,2,8
4300,1,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,4,1045,1050,1040,0.0,0.0,8.0,35.3,1.0,0.0,7.5,13.2,85.0,26.0,1.0,70.0,5,19
4301,2,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,6,1350,1370,1330,0.0,0.0,7.0,36.4,1.5,0.0,6.5,11.3,87.5,17.0,1.5,70.0,5,2
4302,2,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,1,1100,1110,1090,0.0,0.0,8.67,30.87,1.67,0.0,5.97,10.87,88.33,17.67,1.67,70.0,5,13
4303,1,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,19,1100,1070,1135,0.0,0.0,6.5,27.32,2.25,0.0,5.18,8.15,88.75,17.0,1.5,70.5,5,9
4304,14,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,17,1065,1050,1080,0.2,0.6,14.0,30.82,1.8,0.2,7.32,19.6,89.0,23.4,4.0,70.6,5,17
4305,2,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,27,1100,1120,1085,0.2,0.6,15.6,30.26,1.8,0.2,6.94,20.0,90.0,19.8,4.2,70.2,5,16
4306,10,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,5,1040,1020,1060,0.2,1.2,22.6,35.9,1.6,0.4,9.66,28.48,90.0,32.8,5.8,70.2,5,20
4307,2,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,12,1100,1085,1115,0.2,1.2,20.8,34.62,1.6,0.4,9.32,26.48,90.0,32.8,5.8,70.2,5,14
4308,3,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,2,1220,1210,1230,0.2,1.2,22.2,35.0,0.8,0.4,9.96,28.76,89.4,35.8,6.2,69.8,5,7
4309,2,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,16,1280,1210,1355,0.0,0.6,17.0,38.76,1.0,0.2,9.34,20.16,89.4,34.4,3.8,69.6,5,6
4310,9,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,25,1100,1105,1100,0.0,1.0,20.4,36.7,1.2,0.4,10.92,27.52,89.4,45.0,5.2,69.6,5,14
4311,1,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,23,1095,1125,1065,0.0,0.4,13.0,25.8,1.2,0.2,7.52,18.24,76.6,31.2,3.4,69.6,5,15
4312,2,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,24,1210,1180,1240,0.0,0.4,13.4,27.6,1.0,0.2,7.92,20.04,71.0,31.6,3.4,69.4,5,9
4313,1,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,15,1145,1140,1150,0.0,0.4,12.2,32.96,1.4,0.2,8.62,20.72,71.6,32.6,3.0,69.4,5,10
4314,2,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,7,1370,1350,1390,0.0,0.4,12.0,32.02,1.4,0.2,8.24,19.4,71.6,31.0,3.0,69.4,5,3
4315,2,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,13,1285,1220,1350,0.0,0.0,6.0,35.78,1.4,0.0,7.58,12.68,71.6,27.4,1.6,69.8,5,4
4316,1,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,18,1100,1125,1080,0.0,0.0,6.0,40.76,1.4,0.0,8.62,15.52,84.4,30.0,1.6,70.2,5,15
4317,0,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,20,1100,1130,1075,0.0,0.0,5.0,36.28,1.2,0.0,7.58,13.72,72.0,25.8,1.2,70.8,5,12
4318,3,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,8,1055,1020,1090,0.0,0.0,6.6,32.04,0.8,0.0,7.12,13.0,72.0,26.2,1.6,70.8,5,18
4319,0,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,21,1125,1130,1120,0.0,0.0,3.2,20.26,0.6,0.0,4.94,9.84,54.0,19.4,1.2,71.0,5,7
4320,3,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,9,1175,1180,1170,0.0,0.0,3.0,14.72,0.2,0.0,3.58,6.88,54.0,14.2,1.4,71.0,5,11
4321,2,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,29,1055,1050,1060,0.0,0.0,4.2,10.52,0.6,0.0,3.06,4.8,54.0,15.4,1.6,70.2,5,11
4322,6,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,28,1160,1140,1180,0.2,0.0,7.4,17.36,0.6,0.0,4.6,9.72,72.0,19.0,2.8,69.4,5,4
4323,7,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,11,1190,1150,1230,0.2,0.0,11.0,14.82,0.8,0.2,4.78,16.0,66.0,17.0,3.6,69.4,5,8
4324,8,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,3,1100,1055,1145,0.2,0.0,16.2,19.56,0.8,0.4,7.24,24.96,84.0,27.8,5.2,69.2,5,12
4325,1,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,22,1100,1055,1150,0.2,0.0,17.4,22.72,1.2,0.4,7.92,25.92,84.0,30.4,4.8,69.4,5,13
4326,3,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,10,1070,1080,1060,0.2,0.0,18.0,21.76,0.6,0.4,7.4,25.48,83.8,26.6,5.0,69.8,5,16
4327,12,6,3,103,2254,34,796.0,546.2,753,11,377,209.3,0,6,68,14,1355,1350,1360,0.2,0.6,21.4,18.32,1.2,0.6,7.76,31.08,83.8,28.0,6.2,70.2,5,1
4581,2,9,6,97,1044,10,263.3,445.6,572,5,295,128.1,1,1,80,23,1350,1370,1330,0.0,0.0,3.0,25.3,3.0,0.0,4.1,7.2,90.0,8.0,2.0,80.0,3,2
4582,6,9,6,97,1044,10,263.3,445.6,572,5,295,128.1,1,1,80,10,1100,1125,1080,0.0,0.0,13.5,19.95,1.5,0.5,7.45,22.8,73.5,31.5,4.0,78.5,3,17
4583,0,9,6,97,1044,10,263.3,445.6,572,5,295,128.1,1,1,80,18,1365,1370,1360,0.0,0.0,9.0,13.3,1.0,0.33,4.97,15.2,49.0,21.0,2.67,78.0,3,2
4584,8,9,6,97,1044,10,263.3,445.6,572,5,295,128.1,1,1,80,12,1100,1055,1150,0.0,0.0,13.5,16.18,0.75,0.5,5.88,21.25,57.5,21.25,4.0,77.75,3,13
4585,3,9,6,97,1044,10,263.3,445.6,572,5,295,128.1,1,1,80,9,1100,1125,1080,0.0,0.0,12.6,20.02,0.6,0.4,6.62,19.0,64.0,27.2,3.8,77.6,3,15
4586,0,9,6,97,1044,10,263.3,445.6,572,5,295,128.1,1,1,80,8,1100,1070,1135,0.0,0.0,12.0,14.96,0.0,0.4,5.8,17.56,46.0,25.6,3.4,77.0,3,9
4587,19,9,6,97,1044,10,263.3,445.6,572,5,295,128.1,1,1,80,21,1100,1055,1145,0.2,0.6,18.2,16.1,0.0,0.6,6.7,27.52,52.6,23.4,6.0,77.2,3,12
4588,0,9,6,97,1044,10,263.3,445.6,572,5,295,128.1,1,1,80,15,1030,1045,1020,0.2,0.6,18.2,16.1,0.0,0.6,6.7,27.52,52.6,23.4,6.0,77.2,3,20
4589,1,9,6,97,1044,10,263.3,445.6,572,5,295,128.1,1,1,80,4,1285,1220,1350,0.2,0.6,13.6,11.38,0.0,0.4,5.08,20.44,41.0,19.0,4.6,77.8,3,4
4590,0,9,6,97,1044,10,263.3,445.6,572,5,295,128.1,1,1,80,27,1065,1050,1080,0.2,0.6,11.8,4.3,0.0,0.4,3.16,18.44,23.0,8.8,4.0,78.6,3,17
4591,8,9,6,97,1044,10,263.3,445.6,572,5,295,128.1,1,1,80,22,1190,1150,1230,0.2,0.6,17.2,6.86,0.0,0.6,4.9,26.04,36.4,16.0,5.6,79.0,3,8
4592,-2,9,6,97,1044,10,263.3,445.6,572,5,295,128.1,1,1,80,7,1170,1110,1230,0.0,0.0,4.0,3.0,0.2,0.2,1.84,8.4,23.0,7.2,1.4,79.0,3,5
4593,6,9,6,97,1044,10,263.3,445.6,572,5,295,128.1,1,1,80,6,1145,1140,1150,0.0,0.0,7.8,3.12,0.2,0.4,3.26,14.88,24.8,14.8,2.6,79.4,3,10
4594,3,9,6,97,1044,10,263.3,445.6,572,5,295,128.1,1,1,80,11,1055,1020,1090,0.0,0.0,8.0,5.5,0.2,0.4,4.04,16.12,32.8,19.0,3.0,78.8,3,18
4595,4,9,6,97,1044,10,263.3,445.6,572,5,295,128.1,1,1,80,25,1100,1110,1090,0.2,0.0,10.4,7.96,0.2,0.4,5.76,20.8,41.4,29.0,3.8,79.2,3,13
4596,0,9,6,97,1044,10,263.3,445.6,572,5,295,128.1,1,1,80,16,1070,1080,1060,0.2,0.0,5.0,5.4,0.2,0.2,4.02,13.2,28.0,21.8,2.2,78.8,3,16
